DateTime,RelTime,TPM1,TPM2.5,TPM10,PM1,PM2.5,PM10,CO2,TempC,Humidity,NO,CO,NO2,O3,X
2015-12-14 09:52:00,46549393,122,172,238,80,114,158,957.59,14.07,44.4,25.33,116.87,-31.54,1663.91,NA
2015-12-14 09:53:00,46608240,123,171,240,81,112,159,957.64,13.97,44.56,30.97,125.99,-28.47,1659.3,NA
2015-12-14 09:54:00,46667088,122,169,243,80,111,161,955.5,13.89,44.89,32.62,121.67,-26.94,1641.23,NA
2015-12-14 09:55:00,46725935,123,173,249,81,114,164,961.41,13.83,45.53,38.59,138.48,-29.75,1596.05,NA
2015-12-14 09:56:00,46784783,126,175,244,82,116,161,963.55,13.81,45.61,30.3,116.39,-24.12,1581.83,NA
2015-12-14 09:57:00,46843640,122,169,242,80,112,160,963.23,13.75,45.38,27.98,122.15,-24.89,1557.76,NA
2015-12-14 09:58:00,46902488,124,172,249,82,113,164,973.14,13.7,45.04,24.34,111.11,-36.15,1570.44,NA
2015-12-14 09:59:00,46961336,121,171,251,80,113,166,966.16,13.62,44.6,25,114.47,-23.87,1553.59,NA
2015-12-14 10:00:00,47020183,123,172,244,81,114,161,961.18,13.56,45.45,39.25,145.2,-30.52,1507.34,NA
2015-12-14 10:01:00,47079031,122,169,240,80,111,159,962.53,13.56,46.34,40.25,136.08,-35.64,1529.73,NA
2015-12-14 10:02:00,47137879,121,169,238,80,111,158,969.84,13.55,45.94,28.31,115.91,-32.31,1511.08,NA
2015-12-14 10:03:00,47196728,123,173,244,81,114,161,973.23,13.56,46,39.25,136.56,-28.98,1476.66,NA
2015-12-14 10:04:00,47255575,125,175,249,82,116,165,977.28,13.52,46.66,33.29,136.56,-31.8,1440.94,NA
2015-12-14 10:05:00,47314423,126,173,243,82,114,161,969.7,13.52,46.73,34.28,134.16,-32.31,1442.76,NA
2015-12-14 10:06:00,47373271,126,175,247,83,116,164,959.13,13.56,46.97,39.25,142.8,-38.19,1450.53,NA
2015-12-14 10:07:00,47432118,127,173,240,83,114,159,975.7,13.57,46.47,28.65,125.03,-33.33,1429.58,NA
2015-12-14 10:08:00,47490967,125,176,248,82,116,164,969.7,13.54,45.13,14.06,97.67,-24.89,1427.43,NA
2015-12-14 10:09:00,47549815,126,175,248,83,116,164,975.84,13.5,44.84,29.64,127.91,-28.98,1392.05,NA
2015-12-14 10:10:00,47608663,123,174,251,81,115,166,969.93,13.52,45.52,38.26,138.48,-24.89,1375.92,NA
2015-12-14 10:11:00,47667510,124,174,244,82,115,162,972.26,13.54,46.25,39.58,138,-40.24,1381.08,NA
2015-12-14 10:12:00,47726358,123,170,242,81,112,160,977.28,13.58,45.99,33.29,134.16,-30.01,1355.22,NA
2015-12-14 10:13:00,47785206,126,177,252,83,117,167,963.92,13.6,46.44,42.57,148.08,-29.24,1624.19,NA
2015-12-14 10:14:00,47844055,127,179,258,83,118,171,973.89,13.65,47.09,42.57,146.16,-22.84,1708.14,NA
2015-12-14 10:15:00,47902902,128,181,253,84,119,168,967.97,13.68,46.38,35.94,126.95,-27.7,1538.33,NA
2015-12-14 10:16:00,47961750,128,184,259,84,121,171,978.31,13.69,46.03,30.3,123.59,-30.52,1430.09,NA
2015-12-14 10:17:00,48020597,129,176,257,84,116,170,971.33,13.69,45.4,24.01,118.31,-28.22,1354.11,NA
2015-12-14 10:18:00,48079445,127,177,245,83,117,162,986.31,13.66,45.65,31.96,130.8,-39.47,1346.3,NA
2015-12-14 10:19:00,48138293,126,177,245,83,117,162,969.6,13.65,45.54,28.65,125.51,-21.56,1314.18,NA
2015-12-14 10:20:00,48197140,126,175,249,83,116,165,966.81,13.67,45.32,26.66,119.27,-38.19,1296.03,NA
2015-12-14 10:20:00,48255988,123,172,253,81,114,168,973.37,13.7,45.46,33.29,136.56,-29.5,1275.62,NA
2015-12-14 10:21:00,48314836,129,179,251,85,118,167,957.36,13.74,45.51,29.97,124.07,-31.54,1250.84,NA
2015-12-14 10:22:00,48373683,129,178,252,85,118,167,956.52,13.77,45.52,28.31,125.51,-27.45,1248.91,NA
2015-12-14 10:23:00,48432531,129,177,244,85,117,162,966.58,13.79,44.4,24.34,120.23,-14.14,1227.37,NA
2015-12-14 10:24:00,48491380,127,179,257,84,118,170,959.32,13.81,43.62,8.76,99.11,-36.15,1253.55,NA
2015-12-14 10:25:00,48550228,127,181,250,84,119,166,959.6,13.82,43.51,26.99,124.07,-24.63,1204.74,NA
2015-12-14 10:26:00,48609083,128,179,256,84,118,170,962.53,13.84,44.19,32.29,133.68,-33.33,1224.1,NA
2015-12-14 10:27:00,48667931,128,179,254,84,118,168,978.73,13.86,44.39,27.65,116.87,-31.03,1231.68,NA
2015-12-14 10:28:00,48726779,129,181,260,85,119,172,979.52,13.9,44.28,34.61,129.84,-10.56,1189.42,NA
2015-12-14 10:29:00,48785627,130,183,256,85,120,169,971.79,13.96,44.85,34.61,141.36,-40.5,1241.15,NA
2015-12-14 10:30:00,48844476,127,178,248,84,118,165,971.47,13.99,44.71,25.33,116.87,-23.36,1249.07,NA
2015-12-14 10:31:00,48903323,134,185,254,88,122,168,971.88,14.06,44.55,33.95,137.04,-30.77,1306.97,NA
2015-12-14 10:32:00,48962171,131,182,261,86,120,172,967.28,14.15,44.71,29.97,133.2,-21.82,1260.43,NA
2015-12-14 10:33:00,49021019,126,180,257,83,119,170,966.44,14.22,44.1,21.35,104.87,-31.29,1262.02,NA
2015-12-14 10:34:00,49079867,130,182,256,86,120,169,964.06,14.24,43.2,21.69,120.23,-22.08,1232.96,NA
2015-12-14 10:35:00,49138716,127,179,252,84,118,167,961.27,14.24,43.13,19.03,113.99,-16.19,1199.44,NA
2015-12-14 10:36:00,49197563,129,178,256,85,118,169,973.65,14.25,42.98,20.69,113.99,-34.1,1235.24,NA
2015-12-14 10:37:00,49256411,131,180,253,86,119,168,965.04,14.29,42.84,25.66,124.55,-26.68,1196.25,NA
2015-12-14 10:38:00,49315259,129,180,253,85,119,168,962.02,14.34,43.63,35.61,136.08,-25.91,1188.8,NA
2015-12-14 10:39:00,49374107,129,178,249,85,118,165,968.67,14.38,43.13,18.37,106.79,-25.4,1210.1,NA
2015-12-14 10:40:00,49432954,131,180,250,86,119,166,963.79,14.39,43.32,28.98,130.32,-33.59,1212.92,NA
2015-12-14 10:41:00,49491803,133,185,259,87,122,172,967.28,14.34,43.53,28.31,135.6,-20.54,1181.79,NA
2015-12-14 10:42:00,49550651,132,183,260,87,121,172,959.27,14.28,43.96,25,122.15,-21.82,1184.23,NA
2015-12-14 10:43:00,49609499,131,185,257,86,122,170,964.2,14.23,43.37,22.35,119.75,-34.1,1191.62,NA
2015-12-14 10:44:00,49668346,133,184,263,88,122,174,960.9,14.16,43.39,20.69,116.87,-22.84,1163.69,NA
2015-12-14 10:45:00,49727194,132,185,254,87,122,168,966.72,14.11,43.43,28.65,125.51,-38.45,1168.19,NA
2015-12-14 10:46:00,49786043,130,183,254,86,121,168,964.76,14.05,43.15,18.7,114.95,-11.33,1134.86,NA
2015-12-14 10:47:00,49844891,134,189,267,88,125,177,962.11,13.96,42.64,22.02,116.87,-26.17,1137.15,NA
2015-12-14 10:48:00,49903739,135,186,268,89,123,177,970.4,13.88,43.92,37.26,147.12,-32.57,1116.27,NA
2015-12-14 10:49:00,49962587,135,186,259,89,122,171,966.35,13.8,44.23,30.3,132.24,-34.1,1108.06,NA
2015-12-14 10:50:00,50021434,131,184,255,86,121,169,972.16,13.77,44.89,35.61,140.88,-30.77,1100.44,NA
2015-12-14 10:51:00,50080282,132,181,256,87,120,170,970.77,13.79,45.11,37.59,138,-23.87,1083.77,NA
2015-12-14 10:52:00,50139131,132,180,253,87,119,168,969.28,13.81,45.08,37.93,140.88,-32.82,1101.41,NA
2015-12-14 10:53:00,50197979,132,182,262,87,120,174,973.98,13.84,45.59,36.6,139.44,-17.73,1072.99,NA
2015-12-14 10:54:00,50256827,134,186,269,88,123,178,971,13.84,45.84,36.93,139.92,-30.52,1112.14,NA
2015-12-14 10:55:00,50315683,132,183,264,87,121,175,970.16,13.85,45.72,36.27,133.2,-36.92,1506.95,NA
2015-12-14 10:56:00,50374530,131,183,273,86,121,181,965.6,13.89,45.63,36.27,131.76,-20.8,1250.49,NA
2015-12-14 10:57:00,50433379,129,178,251,85,118,166,963.23,13.95,44.65,28.31,124.55,-30.77,1120.94,NA
2015-12-14 10:58:00,50492227,132,181,253,86,120,167,973.89,14,44.75,34.94,136.08,-21.56,1079.27,NA
2015-12-14 10:59:00,50551074,130,181,261,85,119,173,969.23,14.04,44.9,33.29,131.76,-22.84,1082.24,NA
2015-12-14 11:00:00,50609922,131,180,250,86,119,166,965.55,14.06,44.5,29.64,128.88,-30.01,1096.66,NA
2015-12-14 11:01:00,50668770,128,178,251,84,117,166,971.47,14.07,44.32,34.94,132.72,-14.91,1096.09,NA
2015-12-14 11:02:00,50727617,130,180,251,85,119,166,963.41,14.1,44.61,31.63,129.36,-32.82,1101.94,NA
2015-12-14 11:03:00,50786466,130,180,256,85,119,170,965.51,14.09,43.83,21.35,120.23,-14.4,1055.38,NA
2015-12-14 11:04:00,50845314,132,184,251,87,121,166,964.34,14.05,43.26,20.69,117.35,-33.59,1065.25,NA
2015-12-14 11:05:00,50904161,127,175,248,83,115,164,965.79,14.02,43.63,28.98,131.28,-22.33,1039.95,NA
2015-12-14 11:06:00,50963009,127,178,243,84,117,160,965.37,14.04,43.5,27.98,131.28,-19.52,1009.98,NA
2015-12-14 11:07:00,51021856,129,176,244,85,116,161,968.25,14.11,43.33,24.34,126.95,-31.8,1014.21,NA
2015-12-14 11:08:00,51080704,127,177,247,84,117,163,970.44,14.16,42.85,26.33,122.63,-28.22,1035.12,NA
2015-12-14 11:09:00,51139553,127,180,250,83,119,166,970.91,14.18,43.41,36.93,136.56,-23.61,1124.38,NA
2015-12-14 11:10:00,51198400,129,174,241,85,115,160,962.99,14.18,43.23,27.98,125.99,-18.75,1138.64,NA
2015-12-14 11:11:00,51257248,128,180,250,84,119,166,965.93,14.19,43.27,34.28,139.92,-25.4,1097.11,NA
2015-12-14 11:11:00,51316095,130,179,251,85,118,167,959.83,14.2,43.65,32.95,140.88,-25.15,1056.79,NA
2015-12-14 11:12:00,51374943,127,178,250,84,118,166,959.18,14.22,43.95,35.27,143.76,-26.43,1056.6,NA
2015-12-14 11:13:00,51433792,129,181,255,85,120,169,963.74,14.22,44.16,30.63,131.76,-21.31,1027.38,NA
2015-12-14 11:14:00,51492639,129,181,250,85,120,166,961.09,14.23,43.7,31.63,135.12,-20.29,1030.58,NA
2015-12-14 11:15:00,51551487,130,181,262,86,120,174,966.44,14.24,43.61,26.33,130.32,-29.5,1050.7,NA
2015-12-14 11:16:00,51610335,130,180,265,86,119,175,965.41,14.23,43.84,34.61,133.2,-23.36,1037.29,NA
2015-12-14 11:17:00,51669182,130,181,266,85,120,176,960.99,14.23,43.8,31.3,140.4,-26.17,1037.3,NA
2015-12-14 11:18:00,51728030,133,185,256,87,122,170,966.86,14.2,44.19,32.62,138.48,-20.8,1025.56,NA
2015-12-14 11:19:00,51786879,134,186,253,88,123,168,964.76,14.21,44.3,37.93,149.04,-26.17,1056.75,NA
2015-12-14 11:20:00,51845726,132,184,268,86,121,177,967.18,14.24,44.86,42.23,146.16,-16.96,1072.36,NA
2015-12-14 11:21:00,51904574,131,184,269,86,121,179,962.44,14.28,44.45,27.98,127.91,-24.38,1064.57,NA
2015-12-14 11:22:00,51963421,133,185,262,88,122,173,960.2,14.3,43.98,31.63,137.52,-22.84,1034.42,NA
2015-12-14 11:23:00,52022270,133,189,263,87,125,175,958.01,14.36,44.33,31.3,138,-22.84,1069.63,NA
2015-12-14 11:24:00,52081126,132,181,259,87,120,172,960.9,14.41,43.87,30.3,129.84,-29.24,1073.96,NA
2015-12-14 11:25:00,52139974,128,179,249,84,118,165,958.71,14.41,43.07,23.34,116.39,-9.8,1092.62,NA
2015-12-14 11:26:00,52198821,128,179,253,84,118,167,959.46,14.39,42.74,32.95,137.52,-18.24,1092.67,NA
2015-12-14 11:27:00,52257669,130,179,253,85,118,167,958.71,14.42,43.04,30.63,132.24,-34.36,1074.28,NA
2015-12-14 11:28:00,52316516,126,172,250,83,113,166,960.81,14.42,42.7,25.99,125.51,-21.82,1017.64,NA
2015-12-14 11:29:00,52375364,124,174,240,82,115,159,960.53,14.43,43.22,32.29,141.84,-30.01,995.76,NA
2015-12-14 11:30:00,52434213,123,168,238,81,111,158,958.76,14.46,43.22,32.62,144.72,-25.15,1016.32,NA
2015-12-14 11:31:00,52493061,123,170,238,81,112,157,965.69,14.54,43.46,28.98,130.32,-13.89,994.18,NA
2015-12-14 11:32:00,52551908,119,166,232,78,109,153,962.44,14.59,43.17,32.95,132.72,-32.57,1124.67,NA
2015-12-14 11:33:00,52610756,119,165,225,78,109,149,964.53,14.61,41.94,13.73,111.11,-18.49,1104.62,NA
2015-12-14 11:34:00,52669604,121,168,235,79,111,155,962.44,14.62,42.16,32.29,140.4,-29.5,1109.03,NA
2015-12-14 11:35:00,52728452,120,169,237,79,112,157,965.65,14.65,42.68,30.97,139.92,-21.05,1054.85,NA
2015-12-14 11:36:00,52787300,125,175,247,82,115,164,979.01,14.65,42.16,21.02,124.07,-18.24,1336.52,NA
2015-12-14 11:37:00,52846148,123,171,232,80,112,154,983.15,14.67,41.58,17.38,119.75,-17.98,2021.42,NA
2015-12-14 11:38:00,52904995,125,169,245,82,112,162,987.01,14.7,41.19,24.01,126.47,-21.56,1858.62,NA
2015-12-14 11:39:00,52963843,127,177,242,83,117,160,995.48,14.68,41.5,27.32,129.84,-20.8,1440.2,NA
2015-12-14 11:40:00,53022690,124,171,245,82,113,162,989.34,14.65,41.72,29.64,137.04,-16.45,1156.2,NA
2015-12-14 11:41:00,53081539,125,172,241,82,114,160,989.9,14.65,41.48,19.03,120.23,-32.82,1083.54,NA
2015-12-14 11:42:00,53140387,123,170,239,81,113,158,983.24,14.63,41.39,24.67,131.76,-24.89,1057.46,NA
2015-12-14 11:43:00,53199234,123,171,240,80,113,159,991.34,14.61,41.07,19.03,116.39,-23.1,1280.22,NA
2015-12-14 11:44:00,53258082,124,173,242,82,115,160,1000.93,14.59,40.87,30.63,133.2,-17.47,1375.83,NA
2015-12-14 11:45:00,53316930,123,171,244,81,113,161,980.82,14.6,41.05,27.98,130.8,-22.59,1243.19,NA
2015-12-14 11:46:00,53375777,123,173,241,81,114,160,983.99,14.62,41.83,40.58,155.76,-27.45,1180.06,NA
2015-12-14 11:47:00,53434626,121,171,236,80,113,156,971.84,14.67,42.51,36.27,146.16,-17.21,1074.85,NA
2015-12-14 11:48:00,53493474,122,168,235,80,111,156,973.37,14.71,41.9,28.65,126.47,-18.75,1066.64,NA
2015-12-14 11:49:00,53552321,119,166,224,78,110,148,1014.1,14.75,40.93,15.72,113.99,-13.38,1328.7,NA
2015-12-14 11:50:00,53611169,117,161,232,77,106,153,1013.59,14.76,40.43,26.66,134.64,-15.68,1395.74,NA
2015-12-14 11:51:00,53670017,117,163,221,77,108,146,1027.51,14.8,39.85,16.38,111.11,-17.21,1190.46,NA
2015-12-14 11:52:00,53728867,115,159,229,76,105,151,1023.74,14.84,39.5,15.72,110.15,-13.38,1007.6,NA
2015-12-14 11:53:00,53787722,115,158,232,76,104,154,1024.72,14.88,38.87,14.39,115.91,-31.54,986.5,NA
2015-12-14 11:54:00,53846570,113,156,219,74,102,145,1031.09,14.91,38.39,13.73,107.27,-12.35,1104.34,NA
2015-12-14 11:55:00,53905418,114,159,228,75,105,150,1032.77,14.88,37.22,10.42,115.91,-22.84,1158.44,NA
2015-12-14 11:56:00,53964265,113,159,229,74,105,151,1029.79,14.85,37.56,18.7,123.11,-15.17,1048.13,NA
2015-12-14 11:57:00,54023113,114,157,224,75,104,148,1019.69,14.82,37.75,21.35,125.51,-22.08,1031.16,NA
2015-12-14 11:58:00,54081962,115,161,231,76,106,153,1030.63,14.79,37.94,19.7,123.11,-6.73,1042.29,NA
2015-12-14 11:59:00,54140810,111,156,220,73,103,145,1029.84,14.79,38.85,35.94,147.6,-21.56,960.5,NA
2015-12-14 12:00:00,54199658,112,157,224,74,103,148,1029,14.76,38.55,25.66,129.36,-11.84,948.54,NA
2015-12-14 12:01:00,54258506,110,151,218,72,100,144,1023.27,14.81,38.33,17.38,118.31,-32.31,977.14,NA
2015-12-14 12:02:00,54317354,109,152,202,72,100,133,1030.3,14.84,37.84,16.38,117.83,-4.93,904.55,NA
2015-12-14 12:02:00,54376203,114,157,222,75,104,147,1009.5,14.86,37.58,22.02,122.63,-25.91,945.48,NA
2015-12-14 12:03:00,54435050,115,157,219,76,103,144,1012.71,14.83,37.46,23.01,129.36,-24.63,992.96,NA
2015-12-14 12:04:00,54493898,116,162,233,76,107,154,1033.84,14.78,37.04,18.04,113.03,-7.75,931.37,NA
2015-12-14 12:05:00,54552746,114,160,234,75,106,154,1014.66,14.73,37.61,29.64,137.04,-19.01,908.84,NA
2015-12-14 12:06:00,54611593,115,161,230,76,106,152,1017.27,14.7,37.8,24.67,134.16,-17.47,884.46,NA
2015-12-14 12:07:00,54670441,115,160,228,76,105,151,1027.79,14.65,38.11,31.63,139.44,-21.56,928.97,NA
